timestamp,Clocks / Second,GPU % Bus Busy,% Vertex Fetch Stall,% Texture Fetch Stall,L1 Texture Cache Miss Per Pixel,% Texture L1 Miss,% Texture L2 Miss,% Stalled on System Memory,% Instruction Cache Miss,Pre-clipped Polygons/Second,% Prims Trivially Rejected,% Prims Clipped,Average Vertices / Polygon,Reused Vertices / Second,Average Polygon Area,% Wave Context Occupancy,% Shaders Busy,% Shaders Stalled,Vertices Shaded / Second,Fragments Shaded / Second,Vertex Instructions / Second,Fragment Instructions / Second,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Textures / Vertex,Textures / Fragment,ALU / Vertex,ALU / Fragment,EFU / Fragment,EFU / Vertex,% Time Shading Fragments,% Time Shading Vertices,% Time Compute,% Shader ALU Capacity Utilized,% Time ALUs Working,% Time EFUs Working,% Nearest Filtered,% Linear Filtered,% Anisotropic Filtered,% Non-Base Level Textures,% Texture Pipes Busy,Read Total (Bytes/sec),Write Total (Bytes/sec),Texture Memory Read BW (Bytes/Second),Vertex Memory Read (Bytes/Second),SP Memory Read (Bytes/Second),Avg Bytes / Fragment,Avg Bytes / Vertex,Preemptions / second,Avg Preemption Delay,GPU Frequency
11/29/2023 1:54:47 AM,228011840.0,67.512,1.258,59.913,0.37,30.929,7.314,22.946,0.0,800570.5,0.244,0.209,1.02,1582250.75,1116.394,90.977,88.382,26.975,816393.688,892118272.0,56092492.0,28699854848.0,12045843456.0,27172333568.0,3067844096.0,1.99,1.961,67.712,27.207,3.256,0.995,99.547,0.453,0.0,24.258,26.44,23.783,0.002,100.0,0.002,0.0,88.382,2732968704.0,1718458368.0,2635814144.0,55300000.0,2498254.0,0.858,67.737,139.411,35.097,525000000.0
11/29/2023 1:54:48 AM,215354272.0,58.607,1.303,54.536,0.375,31.011,7.082,16.163,0.0,857243.375,0.244,0.209,1.02,1694290.625,1091.848,91.712,87.494,21.061,874154.75,934305536.0,60066620.0,30481686528.0,12647068672.0,29098586112.0,3285324288.0,1.991,1.983,67.719,27.532,3.326,0.995,99.523,0.477,0.0,29.083,31.72,28.775,0.002,100.0,0.002,0.0,87.494,2517897472.0,1271890432.0,2416283136.0,59659832.0,1391289.75,0.843,68.249,149.306,3.3,525000000.0
11/29/2023 1:54:49 AM,241069008.0,71.24,1.226,59.135,0.357,30.723,7.859,25.918,0.0,801327.062,0.235,0.201,1.018,1579913.0,1177.342,91.0,88.516,29.395,815357.5,941750464.0,56014796.0,29336965120.0,12641885184.0,27239186432.0,3075487488.0,1.99,1.912,67.705,26.486,3.102,0.995,99.563,0.437,0.0,23.989,26.093,23.005,0.002,99.98,0.002,0.024,88.516,2811404544.0,1870902144.0,2710656000.0,55104240.0,2485747.5,0.892,67.583,134.239,18.357,525000000.0
11/29/2023 1:54:50 AM,227023344.0,70.11,1.248,58.966,0.362,30.812,7.645,24.087,0.0,799585.188,0.244,0.209,1.02,1580224.75,1151.556,91.262,88.744,27.664,815467.688,919083456.0,56022420.0,29000396800.0,12367710208.0,27137542144.0,3063916032.0,1.99,1.931,67.705,26.766,3.162,0.995,99.568,0.432,0.0,25.14,27.372,24.328,0.002,100.0,0.002,0.0,88.744,2691521792.0,1778730496.0,2596219648.0,55083432.0,1372280.25,0.879,67.548,139.233,14.389,525000000.0
11/29/2023 1:54:51 AM,231558672.0,70.635,1.248,58.977,0.379,31.038,6.918,23.125,0.0,857301.188,0.236,0.202,1.02,1694541.875,1075.498,91.279,88.46,26.61,874185.75,920408640.0,60076768.0,30318460928.0,12480569344.0,29103927296.0,3285927424.0,1.991,1.998,67.728,27.757,3.374,0.995,99.557,0.443,0.0,25.309,27.619,25.197,0.002,100.0,0.002,0.0,88.46,2978933504.0,1813958400.0,2876377600.0,59184952.0,2506565.25,0.832,67.703,144.355,36.572,525000000.0
11/29/2023 1:54:52 AM,235742528.0,68.14,1.278,59.914,0.371,30.947,7.258,22.0,0.0,857444.188,0.244,0.209,1.02,1694703.375,1108.119,91.074,88.815,25.785,874344.688,948374848.0,60075120.0,30652436480.0,12816130048.0,29101340672.0,3285635328.0,1.99,1.968,67.714,27.313,3.279,0.995,99.561,0.439,0.0,24.729,26.962,24.322,0.002,100.0,0.002,0.0,88.815,2884881920.0,1918546816.0,2783813632.0,59036052.0,1391211.875,0.853,67.52,149.297,16.897,525000000.0
11/29/2023 1:54:53 AM,221632912.0,68.32,1.279,58.483,0.369,30.902,7.348,21.996,0.0,800722.5,0.244,0.209,1.02,1582551.125,1116.394,91.27,88.014,25.568,816548.688,892287616.0,56103144.0,28705304576.0,12048130048.0,27177492480.0,3068426752.0,1.99,1.961,67.712,27.207,3.256,0.995,99.55,0.45,0.0,25.587,27.888,25.086,0.002,100.0,0.002,0.0,88.014,2688573696.0,1717683840.0,2591784704.0,55142216.0,2498728.25,0.858,67.531,139.438,37.539,525000000.0
11/29/2023 1:54:54 AM,230667184.0,68.391,1.266,58.34,0.375,30.995,7.085,21.463,0.0,857236.688,0.244,0.209,1.02,1694277.5,1091.848,91.273,88.011,25.107,874147.938,934298368.0,60066152.0,30481448960.0,12646970368.0,29098360832.0,3285298688.0,1.991,1.983,67.719,27.532,3.326,0.995,99.543,0.457,0.0,25.94,28.292,25.665,0.002,100.0,0.002,0.0,88.011,2891356672.0,1779303680.0,2788180736.0,59194972.0,2515004.25,0.843,67.717,149.304,3.325,525000000.0
11/29/2023 1:54:55 AM,235580000.0,67.908,1.224,57.749,0.358,30.762,7.843,23.873,0.0,815980.375,0.247,0.212,1.001,1581895.5,1173.699,91.374,87.498,27.414,816497.438,956081344.0,56110360.0,29832720384.0,12836979712.0,27729747968.0,3130868224.0,1.991,1.914,67.725,26.526,3.11,0.995,99.554,0.446,0.0,25.385,27.613,24.371,0.002,99.971,0.002,0.033,87.498,2671803904.0,1751383168.0,2568393728.0,55075960.0,3626102.25,0.89,67.454,144.18,15.206,525000000.0
11/29/2023 1:54:56 AM,226130816.0,70.027,1.269,59.33,0.37,30.937,7.297,22.907,0.0,800478.75,0.244,0.209,1.02,1582069.375,1116.394,91.149,88.627,26.286,816300.125,892015936.0,56086064.0,28696565760.0,12044463104.0,27169220608.0,3067492608.0,1.99,1.961,67.712,27.207,3.256,0.995,99.555,0.445,0.0,25.188,27.453,24.694,0.002,100.0,0.002,0.0,88.627,2736726272.0,1783110144.0,2641583616.0,55236312.0,1373882.25,0.858,67.667,139.396,12.47,525000000.0
11/29/2023 1:54:57 AM,296389664.0,48.989,1.207,35.11,0.296,30.537,7.182,16.403,0.0,3476966.25,0.228,1.009,0.898,7193450.5,402.083,89.185,76.886,24.106,3120756.25,1375666176.0,185916304.0,41414455296.0,18057537536.0,40169168896.0,3272334080.0,0.608,1.667,58.279,25.721,2.207,1.295,99.117,0.883,0.0,29.107,31.813,20.431,0.002,99.998,0.001,0.002,72.789,2508354304.0,2141805312.0,2302441984.0,106901080.0,1378659.625,0.583,34.255,143.941,9.565,525000000.0
11/29/2023 1:54:58 AM,291515424.0,48.872,1.094,35.993,0.291,30.41,7.578,18.315,0.0,3369043.5,0.277,1.08,0.903,6978258.5,399.08,88.959,74.787,25.653,3040890.5,1323513984.0,179402080.0,39273058304.0,17352265728.0,37698990080.0,3071294976.0,0.588,1.651,57.712,25.404,2.155,1.285,99.122,0.878,0.0,27.181,29.679,18.863,0.002,100.0,0.002,0.001,71.093,2438614784.0,2118324480.0,2227392768.0,103548408.0,8234123.5,0.607,34.052,203.982,30.693,525000000.0
11/29/2023 1:54:59 AM,300442208.0,47.177,1.171,36.729,0.3,30.613,6.851,16.516,0.0,3607099.25,0.239,1.138,0.902,7477079.0,380.821,88.956,76.672,24.242,3254986.25,1352913664.0,191941072.0,41295593472.0,17804519424.0,40399806464.0,3291170304.0,0.588,1.683,57.683,26.004,2.252,1.285,99.122,0.878,0.0,27.746,30.343,19.652,0.002,100.0,0.002,0.001,72.825,2486479360.0,2100664960.0,2269309184.0,111126648.0,4860467.0,0.562,34.14,204.046,35.376,525000000.0
11/29/2023 1:55:00 AM,301172096.0,47.926,1.13,37.883,0.296,30.559,7.273,18.351,0.0,3590141.25,0.617,1.133,0.905,7453830.0,392.683,89.233,77.531,26.054,3248473.0,1383003008.0,191237120.0,41544507392.0,18088955904.0,40341995520.0,3284555776.0,0.59,1.664,57.581,25.679,2.204,1.289,99.148,0.852,0.0,26.807,29.286,18.826,0.002,99.986,0.002,0.016,73.727,2464688128.0,2094336896.0,2250290176.0,110584608.0,3750734.0,0.588,34.042,213.779,5.665,525000000.0
11/29/2023 1:55:01 AM,288759360.0,48.095,1.133,38.101,0.296,30.562,7.278,18.541,0.0,3356953.25,0.649,1.079,0.904,6968519.5,392.825,89.219,77.44,26.104,3034648.25,1292980096.0,178687216.0,38838095872.0,16921563136.0,37694816256.0,3069125120.0,0.589,1.664,57.595,25.664,2.202,1.288,99.151,0.849,0.0,26.672,29.138,18.72,0.002,100.0,0.002,0.0,73.674,2301828608.0,1984039296.0,2099758848.0,103147536.0,4825429.5,0.588,33.99,184.163,19.607,525000000.0
11/29/2023 1:55:02 AM,232375312.0,69.652,1.254,59.562,0.379,31.06,6.963,23.609,0.0,856105.312,0.236,0.202,1.02,1692178.125,1075.498,91.19,88.968,27.106,872966.312,919124800.0,59992964.0,30276167680.0,12463160320.0,29063329792.0,3281343744.0,1.991,1.998,67.728,27.757,3.374,0.995,99.54,0.46,0.0,25.137,27.431,25.026,0.002,100.0,0.002,0.0,88.968,2876755968.0,1766109056.0,2776339456.0,59089032.0,1380696.375,0.832,67.688,144.154,27.592,525000000.0
11/29/2023 1:55:03 AM,217772128.0,60.421,1.324,54.184,0.359,30.772,7.779,17.82,0.0,824082.438,0.245,0.21,1.001,1597877.75,1168.486,91.856,86.906,22.169,824788.75,961243712.0,56663136.0,30071582720.0,12903528448.0,28010518528.0,3162795264.0,1.99,1.918,67.705,26.602,3.127,0.995,99.55,0.45,0.0,28.96,31.506,27.867,0.002,99.964,0.002,0.045,86.906,2469622016.0,1335396352.0,2366485248.0,56090492.0,1381578.375,0.886,68.006,144.246,10.535,525000000.0
11/29/2023 1:55:04 AM,215213536.0,65.982,1.266,60.308,0.369,30.903,7.321,21.398,0.0,800534.0,0.244,0.209,1.02,1582178.5,1116.394,91.228,89.594,25.336,816356.438,892077440.0,56089932.0,28698544128.0,12045293568.0,27171094528.0,3067704064.0,1.99,1.961,67.712,27.207,3.256,0.995,99.56,0.44,0.0,25.028,27.279,24.537,0.002,100.0,0.002,0.0,89.594,2576753664.0,1680791296.0,2484409344.0,55177028.0,249814.0,0.858,67.589,139.405,2.81,525000000.0
11/29/2023 1:55:05 AM,227902992.0,67.041,1.271,58.367,0.367,30.87,7.423,20.414,0.0,831466.125,0.251,0.215,1.02,1643049.0,1126.885,91.252,88.608,24.614,847816.625,935071424.0,58211564.0,29890058240.0,12610146304.0,28193536000.0,3183145472.0,1.99,1.951,67.665,27.064,3.226,0.995,99.559,0.441,0.0,26.026,28.356,25.408,0.002,99.993,0.002,0.007,88.608,2770791936.0,1740298240.0,2672784384.0,56878568.0,267499.0,0.865,67.088,149.274,2.759,525000000.0
11/29/2023 1:55:06 AM,234434032.0,68.721,1.201,59.677,0.358,30.764,7.796,24.01,0.0,800524.375,0.244,0.209,1.02,1582041.5,1169.135,91.163,89.08,27.86,816465.0,934209920.0,56087704.0,29202577408.0,12550768640.0,27168741376.0,3067438592.0,1.99,1.917,67.701,26.555,3.117,0.995,99.564,0.436,0.0,24.29,26.432,23.353,0.002,100.0,0.002,0.0,89.08,2708443136.0,1803796864.0,2612590848.0,55239160.0,1373858.0,0.889,67.656,139.393,21.49,525000000.0
11/29/2023 1:55:07 AM,225068832.0,69.03,1.278,58.407,0.369,30.918,7.332,22.913,0.0,800513.188,0.244,0.209,1.02,1582137.5,1116.394,91.451,88.791,27.05,816335.312,892054208.0,56088480.0,28697800704.0,12044981248.0,27170390016.0,3067624704.0,1.99,1.961,67.712,27.207,3.256,0.995,99.544,0.456,0.0,25.803,28.124,25.298,0.002,100.0,0.002,0.0,88.791,2673814784.0,1635927936.0,2580498688.0,55256532.0,249807.516,0.858,67.689,139.402,2.794,525000000.0
11/29/2023 1:55:08 AM,229860144.0,66.651,1.314,58.677,0.371,30.93,7.257,20.715,0.0,857130.938,0.244,0.209,1.02,1694084.25,1108.547,91.231,88.141,24.624,874025.25,948394048.0,60053172.0,30641238016.0,12811448320.0,29090709504.0,3284434944.0,1.99,1.967,67.714,27.313,3.279,0.995,99.555,0.445,0.0,25.651,27.968,25.229,0.002,100.0,0.002,0.0,88.141,2827992576.0,1816135040.0,2724194816.0,59090896.0,2513964.25,0.853,67.608,149.243,21.648,525000000.0
11/29/2023 1:55:09 AM,227771152.0,68.077,1.275,58.487,0.365,30.846,7.484,22.385,0.0,800593.312,0.244,0.209,1.02,1582256.5,1133.975,91.263,88.396,25.995,816456.438,906193216.0,56093572.0,28868820992.0,12214749184.0,27172431872.0,3067855360.0,1.99,1.946,67.709,26.983,3.208,0.995,99.553,0.447,0.0,25.791,28.095,25.12,0.002,100.0,0.002,0.0,88.396,2591103744.0,1729609344.0,2495740160.0,55114744.0,1374044.625,0.869,67.505,139.412,3.051,525000000.0
11/29/2023 1:55:10 AM,229506384.0,66.68,1.221,60.485,0.379,31.031,6.934,21.287,0.0,856472.062,0.236,0.202,1.02,1692903.125,1075.498,90.959,89.408,25.689,873340.312,919518464.0,60018664.0,30289137664.0,12468499456.0,29075779584.0,3282749440.0,1.991,1.998,67.728,27.757,3.374,0.995,99.555,0.445,0.0,24.74,26.998,24.631,0.002,100.0,0.002,0.0,89.408,2865364224.0,1764864384.0,2765547520.0,59109252.0,1381287.75,0.832,67.682,144.216,18.879,525000000.0
11/29/2023 1:55:11 AM,229696576.0,66.503,1.256,60.35,0.366,30.875,7.461,21.447,0.0,856730.938,0.236,0.202,1.02,1693332.25,1130.379,91.019,89.295,25.653,873687.938,966654592.0,60029944.0,30862974976.0,13040473088.0,29078820864.0,3283092736.0,1.99,1.95,67.713,27.014,3.216,0.995,99.557,0.443,0.0,24.409,26.597,23.804,0.002,100.0,0.002,0.0,89.295,2875725312.0,1887602176.0,2775137792.0,59080428.0,1381224.125,0.866,67.622,144.209,13.335,525000000.0
11/29/2023 1:55:12 AM,243069552.0,69.329,1.153,59.463,0.355,30.696,7.958,25.094,0.0,803164.5,0.252,0.216,1.016,1581437.75,1185.177,91.047,88.198,28.904,816252.0,950146048.0,56065060.0,29465950208.0,12742624256.0,27284840448.0,3080904960.0,1.99,1.905,67.691,26.391,3.082,0.995,99.562,0.438,0.0,23.277,25.31,22.25,0.002,99.97,0.002,0.037,88.198,2886168832.0,1863505536.0,2781684736.0,55284468.0,3629387.75,0.896,67.73,144.311,21.37,525000000.0
11/29/2023 1:55:13 AM,229109152.0,68.218,1.218,59.911,0.369,30.894,7.337,24.202,0.0,800505.312,0.244,0.209,1.02,1582121.875,1116.394,91.199,89.029,28.108,816327.25,892045440.0,56087928.0,28697518080.0,12044862464.0,27170121728.0,3067594496.0,1.99,1.961,67.712,27.207,3.256,0.995,99.557,0.443,0.0,24.278,26.462,23.803,0.002,100.0,0.002,0.0,89.029,2651040000.0,1709351296.0,2556235776.0,55171232.0,1373927.875,0.858,67.585,139.4,8.174,525000000.0
11/29/2023 1:55:14 AM,228433584.0,67.747,1.244,60.001,0.373,30.962,7.194,21.603,0.0,845700.562,0.247,0.212,1.034,1694605.875,1099.1,91.121,89.553,25.972,874234.625,927627904.0,60070788.0,30114988032.0,12548263936.0,28661891072.0,3235779584.0,1.991,1.975,67.717,27.406,3.299,0.995,99.55,0.45,0.0,24.719,26.966,24.389,0.002,100.0,0.002,0.0,89.553,2910398208.0,1769734400.0,2814561280.0,59196992.0,267525.344,0.849,67.713,149.289,2.699,525000000.0
11/29/2023 1:55:15 AM,229532464.0,69.73,1.219,58.82,0.362,30.823,7.663,22.175,0.0,799815.562,0.244,0.209,1.02,1580680.0,1151.556,91.399,89.125,26.277,815702.625,919348096.0,56038560.0,29008750592.0,12371272704.0,27145359360.0,3064798720.0,1.99,1.931,67.705,26.766,3.162,0.995,99.561,0.439,0.0,25.249,27.491,24.433,0.002,100.0,0.002,0.0,89.125,2861097984.0,1718176640.0,2767369216.0,55418912.0,249577.391,0.879,67.94,139.273,2.75,525000000.0
11/29/2023 1:55:16 AM,234109936.0,70.487,1.238,59.885,0.379,31.07,6.894,21.85,0.0,857278.062,0.236,0.202,1.02,1694496.25,1075.498,90.985,89.023,25.84,874162.188,920383872.0,60075148.0,30317643776.0,12480233472.0,29103142912.0,3285838848.0,1.991,1.998,67.728,27.757,3.374,0.995,99.55,0.45,0.0,24.903,27.175,24.792,0.002,100.0,0.002,0.0,89.023,3094930176.0,1859633024.0,2994353664.0,59317792.0,1382587.75,0.832,67.857,144.351,3.155,525000000.0
11/29/2023 1:55:17 AM,241635056.0,69.04,1.206,59.518,0.367,30.881,7.373,23.406,0.0,857351.688,0.244,0.209,1.02,1694481.125,1124.527,91.067,88.882,27.072,874289.688,962313664.0,60068116.0,30817173504.0,12983207936.0,29097525248.0,3285204480.0,1.99,1.954,67.71,27.101,3.234,0.995,99.576,0.424,0.0,24.606,26.815,24.053,0.002,100.0,0.002,0.0,88.882,2923723264.0,1875654784.0,2821734656.0,59163972.0,1391029.5,0.863,67.671,149.278,4.637,525000000.0
11/29/2023 1:55:18 AM,230460576.0,67.041,1.192,61.183,0.369,30.897,7.342,23.823,0.0,800628.25,0.244,0.209,1.02,1582364.875,1116.394,90.725,89.49,28.22,816452.562,892182464.0,56096536.0,28701923328.0,12046711808.0,27174293504.0,3068065280.0,1.99,1.961,67.712,27.207,3.256,0.995,99.567,0.433,0.0,23.139,25.22,22.686,0.002,100.0,0.002,0.0,89.49,2741752832.0,1727630592.0,2647056128.0,55323744.0,1374138.75,0.858,67.761,139.422,9.227,525000000.0
11/29/2023 1:55:19 AM,235161104.0,67.608,1.227,61.101,0.375,30.972,7.1,22.421,0.0,857577.25,0.244,0.209,1.02,1694950.625,1091.848,90.908,89.783,26.651,874495.188,934669568.0,60090016.0,30493558784.0,12651994112.0,29109919744.0,3286603776.0,1.991,1.983,67.719,27.532,3.326,0.995,99.562,0.438,0.0,24.191,26.385,23.935,0.002,100.0,0.002,0.0,89.783,2918511360.0,1809943936.0,2819934976.0,59217212.0,267659.938,0.843,67.716,149.364,2.612,525000000.0
11/29/2023 1:55:20 AM,239259568.0,67.493,1.138,60.768,0.363,30.821,7.618,23.399,0.0,826640.125,0.244,0.209,1.001,1602995.375,1148.751,90.789,89.418,27.973,827346.688,947969344.0,56857896.0,29981440000.0,12757519360.0,28101820416.0,3173010688.0,1.989,1.934,67.728,26.83,3.176,0.995,99.587,0.413,0.0,23.377,25.449,22.655,0.002,99.974,0.002,0.033,89.418,2897769472.0,1826175744.0,2797391872.0,56115876.0,1382062.5,0.876,67.826,144.297,4.474,525000000.0
11/29/2023 1:55:21 AM,214051104.0,64.961,1.313,57.01,0.37,30.932,7.335,19.602,0.0,800565.5,0.244,0.209,1.02,1582240.875,1116.394,91.575,88.148,23.602,816388.625,892112576.0,56092144.0,28699676672.0,12045768704.0,27172165632.0,3067825152.0,1.99,1.961,67.712,27.207,3.256,0.995,99.541,0.459,0.0,27.065,29.499,26.535,0.002,100.0,0.002,0.0,88.148,2595858176.0,1475524608.0,2500816640.0,55437952.0,1374031.125,0.858,67.906,139.411,3.319,525000000.0
11/29/2023 1:55:22 AM,239058000.0,66.596,1.221,58.129,0.369,30.91,7.367,20.737,0.0,841326.062,0.248,0.213,1.02,1662582.875,1119.954,91.21,87.902,25.054,857911.062,940317760.0,58932228.0,30178224128.0,12689061888.0,28535058432.0,3221633536.0,1.99,1.957,67.698,27.157,3.246,0.995,99.539,0.461,0.0,25.456,27.739,24.917,0.002,99.986,0.002,0.019,87.902,2873079552.0,1742647552.0,2770077696.0,57878472.0,2515347.25,0.86,67.464,149.325,9.561,525000000.0
11/29/2023 1:55:23 AM,230261392.0,68.436,1.21,58.384,0.362,30.8,7.667,22.936,0.0,800009.938,0.244,0.209,1.02,1581064.25,1151.556,91.275,88.85,26.653,815900.875,919571648.0,56052180.0,29015801856.0,12374280192.0,27151958016.0,3065543680.0,1.99,1.931,67.705,26.766,3.162,0.995,99.564,0.436,0.0,25.381,27.635,24.562,0.002,100.0,0.002,0.0,88.85,2739666688.0,1633252480.0,2645644032.0,55315844.0,249638.047,0.879,67.797,139.307,2.77,525000000.0
11/29/2023 1:55:24 AM,225676096.0,69.153,1.253,57.801,0.371,30.918,7.236,20.885,0.0,812070.875,0.249,0.213,1.039,1635695.625,1106.028,91.348,88.468,24.888,843866.25,896500032.0,57990312.0,28993550336.0,12122637312.0,27526785024.0,3107520512.0,1.991,1.969,67.724,27.313,3.279,0.995,99.545,0.455,0.0,26.159,28.525,25.733,0.002,100.0,0.002,0.0,88.468,2869051648.0,1640865536.0,2777491968.0,56968720.0,258582.516,0.854,67.509,144.298,2.644,525000000.0
11/29/2023 1:55:25 AM,305674656.0,46.524,1.162,38.037,0.298,30.597,7.056,17.555,0.0,3598236.25,0.326,1.143,0.904,7459223.5,386.121,89.213,78.24,25.806,3252061.25,1367069952.0,191746672.0,41404477440.0,17954029568.0,40331255808.0,3284820992.0,0.589,1.674,57.675,25.819,2.225,1.287,99.138,0.862,0.0,26.967,29.482,19.01,0.002,100.0,0.002,0.0,74.433,2382522880.0,2000401920.0,2172345344.0,110355224.0,1486933.75,0.575,33.934,203.714,2.049,525000000.0
11/29/2023 1:55:26 AM,290410304.0,45.021,1.145,36.311,0.294,30.523,7.445,15.609,0.0,3359609.25,0.803,1.262,0.904,6970572.5,396.867,89.238,75.999,23.488,3035728.75,1306893952.0,178738112.0,39004164096.0,17091316736.0,37688602624.0,3068546048.0,0.589,1.657,57.591,25.527,2.18,1.287,99.152,0.848,0.0,27.708,30.257,19.354,0.002,100.0,0.002,0.001,72.163,2253127936.0,1949934720.0,2051572864.0,103285312.0,3754891.5,0.598,34.023,214.016,4.243,525000000.0
11/29/2023 1:55:27 AM,298681728.0,46.255,1.158,38.316,0.301,30.664,6.887,17.659,0.0,3590593.75,0.627,0.978,0.904,7462040.0,383.728,89.052,78.05,25.56,3246019.0,1349950592.0,190940944.0,41179189248.0,17699690496.0,40383283200.0,3287858432.0,0.589,1.682,57.534,25.994,2.256,1.289,99.142,0.858,0.0,26.88,29.389,19.075,0.002,100.0,0.002,0.0,74.148,2367968000.0,1957188224.0,2158553600.0,110476080.0,2551045.75,0.563,34.034,169.236,7.345,525000000.0
11/29/2023 1:55:28 AM,303144640.0,46.342,1.125,37.4,0.293,30.48,7.553,17.667,0.0,3421939.0,0.685,1.096,0.899,7080024.5,408.09,89.388,76.919,25.152,3075733.5,1367834752.0,181832256.0,40645861376.0,17863079936.0,39188615168.0,3188475648.0,0.599,1.652,57.825,25.449,2.166,1.293,99.17,0.83,0.0,26.889,29.347,18.709,0.002,99.964,0.002,0.046,73.193,2336224000.0,2012046208.0,2123969280.0,104776656.0,4852175.0,0.603,34.066,199.095,21.068,525000000.0
11/29/2023 1:55:29 AM,228563664.0,67.835,1.241,59.59,0.369,30.899,7.316,23.154,0.0,800492.438,0.244,0.209,1.02,1582096.5,1116.394,91.19,88.806,27.162,816314.125,892031168.0,56087024.0,28697057280.0,12044668928.0,27169685504.0,3067545088.0,1.99,1.961,67.712,27.207,3.256,0.995,99.569,0.431,0.0,24.834,27.068,24.348,0.002,100.0,0.002,0.0,88.806,2648872960.0,1689464704.0,2553875968.0,55159512.0,1373905.75,0.858,67.571,139.398,3.04,525000000.0
11/29/2023 1:55:30 AM,295361696.0,44.88,1.199,36.67,0.296,30.547,7.25,15.268,0.0,3591992.75,0.386,0.922,0.904,7446133.5,389.575,89.203,77.998,23.572,3248309.0,1373839232.0,191409216.0,41317654528.0,18005626880.0,40096354304.0,3263851776.0,0.588,1.666,57.639,25.693,2.204,1.286,99.13,0.87,0.0,27.875,30.461,19.569,0.002,100.0,0.002,0.0,74.019,2335398400.0,2005047424.0,2128129536.0,109913456.0,1453980.25,0.585,33.837,184.177,7.421,525000000.0
11/29/2023 1:55:31 AM,296643584.0,44.951,1.14,35.234,0.29,30.416,7.75,14.581,0.0,3375998.25,0.333,1.033,0.901,6980608.5,403.02,89.381,75.097,22.224,3042814.25,1338455808.0,179713072.0,39443316736.0,17526347776.0,37696122880.0,3068906240.0,0.587,1.643,57.779,25.274,2.132,1.283,99.154,0.846,0.0,28.099,30.66,19.393,0.002,99.983,0.002,0.021,71.383,2326604288.0,2057126016.0,2114323712.0,103350560.0,7091594.0,0.616,33.965,198.862,32.818,525000000.0
11/29/2023 1:55:32 AM,225211056.0,68.449,1.154,60.565,0.37,30.92,7.34,23.953,0.0,800477.125,0.244,0.209,1.02,1582066.125,1116.394,91.044,89.544,28.197,816298.438,892013952.0,56085948.0,28696506368.0,12044437504.0,27169163264.0,3067486208.0,1.99,1.961,67.712,27.207,3.256,0.995,99.547,0.453,0.0,23.608,25.732,23.146,0.002,100.0,0.002,0.0,89.544,2795972864.0,1710507264.0,2701267968.0,55308204.0,1373879.375,0.858,67.755,139.395,33.728,525000000.0
11/29/2023 1:55:33 AM,236645472.0,67.352,1.293,60.456,0.375,30.98,7.123,22.286,0.0,857062.625,0.244,0.209,1.02,1693988.625,1090.563,91.029,89.533,26.34,873916.188,932934272.0,60048904.0,30438907904.0,12633862144.0,29050955776.0,3279566336.0,1.991,1.983,67.717,27.516,3.323,0.995,99.555,0.445,0.0,24.641,26.887,24.388,0.002,100.0,0.002,0.0,89.533,2831203072.0,1803591040.0,2736061184.0,59053176.0,267427.906,0.844,67.573,149.234,2.545,525000000.0
11/29/2023 1:55:34 AM,237316672.0,68.042,1.222,59.07,0.37,30.94,7.309,22.185,0.0,856939.125,0.244,0.209,1.02,1693705.125,1113.958,91.018,88.01,25.809,873829.625,952810048.0,60039732.0,30685943808.0,12860143616.0,29084198912.0,3283699968.0,1.99,1.962,67.714,27.253,3.266,0.995,99.565,0.435,0.0,24.754,26.983,24.301,0.002,99.99,0.002,0.014,88.01,2972481792.0,1846760064.0,2866335488.0,59269296.0,3636410.75,0.857,67.827,149.209,26.037,525000000.0
11/29/2023 1:55:35 AM,225888320.0,69.034,1.313,58.712,0.37,30.954,7.325,23.958,0.0,800629.062,0.244,0.209,1.02,1582366.5,1116.394,91.079,87.72,27.165,816453.438,892183488.0,56096596.0,28701954048.0,12046724096.0,27174322176.0,3068068608.0,1.99,1.961,67.712,27.207,3.256,0.995,99.54,0.46,0.0,24.864,27.1,24.377,0.002,100.0,0.002,0.0,87.72,2692493312.0,1733445632.0,2595405056.0,55207164.0,2498436.75,0.858,67.618,139.422,17.187,525000000.0
11/29/2023 1:55:36 AM,231912944.0,71.38,1.207,59.303,0.375,30.994,7.102,24.188,0.0,857481.625,0.244,0.209,1.02,1694761.625,1091.848,91.302,88.932,27.495,874397.688,934565312.0,60083316.0,30490159104.0,12650584064.0,29106673664.0,3286237440.0,1.991,1.983,67.719,27.532,3.326,0.995,99.546,0.454,0.0,25.198,27.483,24.931,0.002,100.0,0.002,0.0,88.932,2984839936.0,1801616640.0,2883945216.0,59312564.0,1391676.5,0.843,67.832,149.347,12.89,525000000.0
11/29/2023 1:55:37 AM,233464640.0,71.112,1.177,59.483,0.357,30.702,7.905,25.196,0.0,799601.375,0.244,0.209,1.02,1580217.375,1176.131,91.225,89.305,28.672,815523.562,938716288.0,56023036.0,29229989888.0,12597380096.0,27137415168.0,3063901696.0,1.99,1.911,67.701,26.484,3.101,0.995,99.557,0.443,0.0,24.396,26.541,23.401,0.002,99.986,0.002,0.015,89.305,2795149056.0,1811387264.0,2700372480.0,55198380.0,249504.344,0.893,67.685,139.232,2.672,525000000.0
